"","iteration","b0","b1","b2_0","b2_1","b3","std_a","std_v","std_p","model","bias","paramterization"
"791","191",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"TWFE","0.0114416627385659",2
"792","192",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"TWFE","0.012130830804834",2
"793","193",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"TWFE","0.011058178750301",2
"794","194",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"TWFE","0.00737858194483607",2
"795","195",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"TWFE","0.0102424087300425",2
"796","196",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"TWFE","0.0108030348650679",2
"797","197",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"TWFE","0.00841294448336085",2
"798","198",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"TWFE","0.010699687680501",2
"799","199",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"TWFE","0.00918489531994471",2
"800","200",-0.552988817811266,0.0465696404062839,-0.0313258986722142,-0.0213172762348287,-0.0565782628436693,0.1,0.25,0,"TWFE","0.0102399752910696",2
"801","1",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.00123238856004879",3
"802","2",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.00369255865637001",3
"803","3",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.00629513525662118",3
"804","4",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.00360107979275645",3
"805","5",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.00134235904303018",3
"806","6",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.000817839419632319",3
"807","7",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.00634460773409413",3
"808","8",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.00235327205401701",3
"809","9",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.000379383898488151",3
"810","10",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","0.00107722701079093",3
"811","11",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","0.000550060150506017",3
"812","12",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.00172353469848511",3
"813","13",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.00522815605045234",3
"814","14",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","0.000238893789470751",3
"815","15",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.00102296050917253",3
"816","16",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.00306689371412033",3
"817","17",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.00837198351924501",3
"818","18",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.00242250074864449",3
"819","19",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.00351371581196052",3
"820","20",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.00212981547511189",3
"821","21",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.00466782612413208",3
"822","22",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","0.000308153478498632",3
"823","23",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.00503124857850814",3
"824","24",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.00629140797291528",3
"825","25",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.00111987712954335",3
"826","26",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.00639161242730288",3
"827","27",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.00198921367484198",3
"828","28",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.00484076032753494",3
"829","29",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","0.00125225003656197",3
"830","30",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.0024510639834656",3
"831","31",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.00641823836742935",3
"832","32",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.00523605059039091",3
"833","33",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","0.000440897451043134",3
"834","34",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.000736295481077244",3
"835","35",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.00352708546844307",3
"836","36",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.00399827747084957",3
"837","37",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.000919395040038172",3
"838","38",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.00320193144570204",3
"839","39",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.00156218530901766",3
"840","40",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.00358966172153653",3
"841","41",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","0.00625658193631953",3
"842","42",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.00546206889085349",3
"843","43",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.00305534607575188",3
"844","44",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.00258093661862349",3
"845","45",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.00193970661499578",3
"846","46",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.000637316159055054",3
"847","47",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.00412066288675895",3
"848","48",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.00461460790897426",3
"849","49",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.00215089019962736",3
"850","50",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","0.0014804004304446",3
"851","51",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.00221545123585196",3
"852","52",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.00532738976686744",3
"853","53",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.000849687291926114",3
"854","54",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.00493830380274042",3
"855","55",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.00175509715833991",3
"856","56",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.00494737414799487",3
"857","57",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.00583604183091722",3
"858","58",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.00190846156708171",3
"859","59",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.00311376489785354",3
"860","60",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.0030303784024367",3
"861","61",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.0016886992689212",3
"862","62",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","0.000721565832980215",3
"863","63",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","0.0011555504604637",3
"864","64",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.00212656039558234",3
"865","65",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","0.00154371027006966",3
"866","66",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.00397096706506389",3
"867","67",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.00469703282079519",3
"868","68",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.00514503327300968",3
"869","69",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","0.00308741662718118",3
"870","70",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.00445794485627763",3
"871","71",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.00469025386412649",3
"872","72",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.00337710480604099",3
"873","73",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.00354099418430653",3
"874","74",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.00643295549859398",3
"875","75",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.00254396326018046",3
"876","76",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.00223265241898147",3
"877","77",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.00597886981041353",3
"878","78",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","0.00032378143851514",3
"879","79",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.00212354640696269",3
"880","80",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","0.00106580169883061",3
"881","81",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.00505059722303909",3
"882","82",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.000249901560229493",3
"883","83",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.000143260621855427",3
"884","84",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.00911134686390931",3
"885","85",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.00124455722283512",3
"886","86",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","0.00217714729609855",3
"887","87",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.00802616481650194",3
"888","88",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.00309591869869295",3
"889","89",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.000182591539160457",3
"890","90",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.00286611385931987",3
"891","91",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.00407512974368838",3
"892","92",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","0.00065160979378167",3
"893","93",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.00436074893593878",3
"894","94",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","0.00224058436843206",3
"895","95",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.00235712730249177",3
"896","96",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.00384222176691799",3
"897","97",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.0020259826046978",3
"898","98",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.000492623394621257",3
"899","99",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.00300931842882254",3
"900","100",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.00367340602014564",3
"901","101",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.000744368540504733",3
"902","102",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.00609795597276626",3
"903","103",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","0.000516083966737446",3
"904","104",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.00634007822361266",3
"905","105",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.00888732851996049",3
"906","106",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.00113114215304316",3
"907","107",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","0.000563869750553272",3
"908","108",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","0.0020762602737376",3
"909","109",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.000203720146052038",3
"910","110",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.00302684350934435",3
"911","111",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","0.00487297309312965",3
"912","112",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.0104768630630225",3
"913","113",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.000523751028079649",3
"914","114",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","0.000239651277229089",3
"915","115",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.00215431541311114",3
"916","116",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","0.00679389809212685",3
"917","117",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.00411323200462",3
"918","118",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.00494514225243313",3
"919","119",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.00218088151775589",3
"920","120",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.00249613549340319",3
"921","121",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.00129550724153729",3
"922","122",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.00342036634688679",3
"923","123",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.00177354102402189",3
"924","124",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.000909840533946759",3
"925","125",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.00423349479922017",3
"926","126",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.00298280279749382",3
"927","127",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.00523521172844732",3
"928","128",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.00346480467145601",3
"929","129",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.00313306831731585",3
"930","130",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","0.00585142292754437",3
"931","131",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","0.00125369507300259",3
"932","132",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","0.00151167363548435",3
"933","133",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.00720859049505127",3
"934","134",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.00208403735715847",3
"935","135",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-4.58263771072349e-05",3
"936","136",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.00548117923915951",3
"937","137",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.00496022136067615",3
"938","138",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.00698745982092822",3
"939","139",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.00269773729942017",3
"940","140",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","0.000822957980417902",3
"941","141",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.0047770927648307",3
"942","142",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","0.000592909592732848",3
"943","143",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.00922631328412136",3
"944","144",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.00202898016204487",3
"945","145",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.0030389096242171",3
"946","146",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.00219357593646264",3
"947","147",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.0045057532217972",3
"948","148",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.00373129502961669",3
"949","149",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.00291252300659794",3
"950","150",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.00143817227456485",3
"951","151",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.00515490553600562",3
"952","152",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.00482184840576591",3
"953","153",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","0.000883952268779379",3
"954","154",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.0037607839358577",3
"955","155",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","0.00127519530112809",3
"956","156",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.00351603291103545",3
"957","157",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.00172048316798247",3
"958","158",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","0.000507455996178073",3
"959","159",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.00770804064560876",3
"960","160",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","0.00210605287422295",3
"961","161",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.00378243985519602",3
"962","162",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.00142581874055011",3
"963","163",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.00119337697706524",3
"964","164",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.000408850212431462",3
"965","165",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.000294835558665961",3
"966","166",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.00349852406492207",3
"967","167",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.00613575430602619",3
"968","168",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.00425496820091956",3
"969","169",-0.552988817811266,0.110098424573935,-0.0313258986722142,-0.0136094109353655,-0.0313720753100897,0.1,0.25,0,"DID","-0.00669929351535934",3
